conversation	sent_id	token_id	token
44	10	2	've
44	10	3	been
44	10	4	doing
44	10	5	it
44	10	6	for
44	10	7	over
44	10	8	twenty
44	10	9	years
44	10	10	now
44	10	11	.
			
			
45	1	1	How
45	1	2	have
45	1	3	you
45	1	4	been
45	1	5	managing
45	1	6	your
45	1	7	household
45	1	8	tasks
45	1	9	lately
45	1	10	?
			
45	2	1	Well
45	2	2	,
45	2	3	I
45	2	4	've
45	2	5	been
45	2	6	keeping
45	2	7	up
45	2	8	with
45	2	9	them
45	2	10	,
45	2	11	but
45	2	12	my
45	2	13	plants
45	2	14	need
45	2	15	watering
45	2	16	twice
45	2	17	a
45	2	18	week
45	2	19	.
			
45	3	1	When
45	3	2	do
45	3	3	you
45	3	4	usually
45	3	5	water
45	3	6	them
45	3	7	?
			
45	4	1	I
45	4	2	water
45	4	3	them
45	4	4	every
45	4	5	Tuesday
45	4	6	and
45	4	7	Friday
45	4	8	morning
45	4	9	.
			
45	5	1	That
45	5	2	's
45	5	3	great
45	5	4	to
45	5	5	have
45	5	6	a
45	5	7	routine
45	5	8	for
45	5	9	your
45	5	10	plants
45	5	11	.
45	5	12	Have
45	5	13	you
45	5	14	thought
45	5	15	about
45	5	16	getting
45	5	17	some
45	5	18	new
45	5	19	ones
45	5	20	?
			
45	6	1	Yes
45	6	2	,
45	6	3	I
45	6	4	've
45	6	5	been
45	6	6	thinking
45	6	7	about
45	6	8	adding
45	6	9	some
45	6	10	herbs
45	6	11	to
45	6	12	my
45	6	13	collection
45	6	14	.
			
45	7	1	When
45	7	2	do
45	7	3	you
45	7	4	plan
45	7	5	on
45	7	6	getting
45	7	7	the
45	7	8	new
45	7	9	herbs
45	7	10	?
			
45	8	1	I
45	8	2	'll
45	8	3	go
45	8	4	to
45	8	5	the
45	8	6	nursery
45	8	7	next
45	8	8	Monday
45	8	9	to
45	8	10	pick
45	8	11	them
45	8	12	up
45	8	13	.
			
45	9	1	That
45	9	2	sounds
45	9	3	like
45	9	4	a
45	9	5	wonderful
45	9	6	addition
45	9	7	to
45	9	8	your
45	9	9	garden
45	9	10	.
45	9	11	Have
45	9	12	you
45	9	13	tried
45	9	14	growing
45	9	15	herbs
45	9	16	before
45	9	17	?
			
45	10	1	Yes
45	10	2	,
			
			
46	1	1	How
46	1	2	often
46	1	3	do
46	1	4	you
46	1	5	water
46	1	6	your
46	1	7	plants
46	1	8	,
46	1	9	and
46	1	10	how
46	1	11	do
46	1	12	you
46	1	13	remember
46	1	14	to
46	1	15	do
46	1	16	it
46	1	17	?
			
46	2	1	I
46	2	2	water
46	2	3	my
46	2	4	plants
46	2	5	every
46	2	6	Sunday
46	2	7	morning
46	2	8	.
46	2	9	I
46	2	10	set
46	2	11	up
46	2	12	a
46	2	13	reminder
46	2	14	on
46	2	15	my
46	2	16	phone
46	2	17	.
			
46	3	1	Do
46	3	2	you
46	3	3	handle
46	3	4	household
46	3	5	repairs
46	3	6	by
46	3	7	yourself
46	3	8	or
46	3	9	hire
46	3	10	someone
46	3	11	to
46	3	12	do
46	3	13	it
46	3	14	?
			
46	4	1	I
46	4	2	try
46	4	3	to
46	4	4	fix
46	4	5	small
46	4	6	things
46	4	7	myself
46	4	8	,
46	4	9	like
46	4	10	a
46	4	11	leaky
46	4	12	faucet
46	4	13	.
			
46	5	1	That
46	5	2	's
46	5	3	impressive
46	5	4	!
46	5	5	How
46	5	6	about
46	5	7	maintaining
46	5	8	your
46	5	9	home
46	5	10	,
46	5	11	when
46	5	12	is
46	5	13	your
46	5	14	cleaning
46	5	15	day
46	5	16	?
			
46	6	1	I
46	6	2	dedicate
46	6	3	Thursdays
46	6	4	for
46	6	5	cleaning
46	6	6	.
46	6	7	It
46	6	8	's
46	6	9	essential
46	6	10	to
46	6	11	keep
46	6	12	everything
46	6	13	organized
46	6	14	.
			
46	7	1	Definitely
46	7	2	!
46	7	3	How
46	7	4	do
46	7	5	you
46	7	6	assist
46	7	7	your
46	7	8	family
46	7	9	members
46	7	10	in
46	7	11	their
46	7	12	daily
46	7	13	tasks
46	7	14	?
			
46	8	1	My
46	8	2	granddaughter
46	8	3	sometimes
46	8	4	needs
46	8	5	help
46	8	6	with
46	8	7	her
46	8	8	homework
46	8	9	,
46	8	10	so
46	8	11	I
46	8	12	sit
46	8	13	with
46	8	14	her
46	8	15	after
46	8	16	dinner
46	8	17	.
			
			
